area,ID,Longitude,Latitude,Slp_class,Slope_mean,Elv_class,Elevation_,ECO_NAME,G200_REGIO,_antropiza,HISTO_0,HISTO_1,HISTO_2,HISTO_3,total_pix,Natural,Agro,Urb,Other,Antro,Check
99926101.3,1936,-50.426582,-26.035662,Class1,6.171294409,3-High Elevation,776.5088217,Araucaria moist forests,Atlantic Forests,0.688786529,35481,78887,78,0,114446,0.31,0.689,0.001,0,0.69,1
99926101.3,8694,-43.591333,-21.99241,Class3,35.40593993,3-High Elevation,776.5196994,Bahia interior forests,Atlantic Forests,0.515286495,53275,60961,0,0,114236,0.466,0.534,0,0,0.534,1
99926101.3,1739,-52.933747,-25.088764,Class2,16.33025278,3-High Elevation,776.5909883,Araucaria moist forests,Atlantic Forests,0.748565837,26805,86374,1058,0,114237,0.235,0.756,0.009,0,0.765,1
99926101.3,10113,-43.884068,-13.619998,Class1,9.135232917,3-High Elevation,776.6854262,Atlantic dry forests,Atlantic Dry Forests,0.092361685,101910,12324,0,0,114234,0.892,0.108,0,0,0.108,1
99926101.3,8980,-52.393173,-27.554578,Class3,22.22174861,3-High Elevation,776.6957575,Araucaria moist forests,Atlantic Forests,0.716640655,32629,81817,0,0,114446,0.285,0.715,0,0,0.715,1
99926101.3,4780,-41.35271,-17.067844,Class3,33.38237826,3-High Elevation,776.8168024,Bahia interior forests,Atlantic Forests,0.544231288,44925,69139,172,0,114236,0.393,0.605,0.002,0,0.607,1
99926101.3,4231,-43.626796,-21.717587,Class3,29.59132558,3-High Elevation,776.8685611,Bahia interior forests,Atlantic Forests,0.651307187,38623,75188,424,0,114235,0.338,0.658,0.004,0,0.662,1
99926101.3,1814,-53.227605,-25.053737,Class1,9.268635025,3-High Elevation,777.0205038,Araucaria moist forests,Atlantic Forests,0.753853292,26426,87353,458,0,114237,0.231,0.765,0.004,0,0.769,1
99926101.3,5372,-50.952833,-24.21894,Class2,14.790518,3-High Elevation,777.0458347,Araucaria moist forests,Atlantic Forests,0.668680137,37583,70520,6132,0,114235,0.329,0.617,0.054,0,0.671,1
99926101.3,6081,-43.302938,-19.831018,Class3,26.89711041,3-High Elevation,777.0935072,Bahia interior forests,Atlantic Forests,0.467883175,62388,49585,1470,793,114236,0.546,0.434,0.013,0.007,0.454,1
99926101.3,10640,-41.506899,-15.960248,Class2,18.89570328,3-High Elevation,777.0993763,Bahia interior forests,Atlantic Forests,0.547111872,63019,50532,895,0,114446,0.551,0.442,0.008,0,0.449,1.001
99926101.3,12082,-50.972811,-25.279698,Class1,9.195546662,3-High Elevation,777.1154759,Araucaria moist forests,Atlantic Forests,0.567714177,46642,67759,45,0,114446,0.408,0.592,0,0,0.592,1
99926101.3,2149,-49.686661,-16.093509,Class1,6.746220942,3-High Elevation,777.4169135,Alto Paraná Atlantic forests,Atlantic Forests,0.860414892,20335,93747,154,0,114236,0.178,0.821,0.001,0,0.822,1
99926101.3,4597,-42.818899,-18.527657,Class3,26.59162242,3-High Elevation,777.4860661,Bahia interior forests,Atlantic Forests,0.638526367,40487,73333,415,0,114235,0.354,0.642,0.004,0,0.646,1
99926101.3,7787,-46.64952,-23.724515,Class2,11.33393804,3-High Elevation,777.5580259,Serra do Mar coastal forests,Atlantic Forests,0.691325218,34787,7842,71817,0,114446,0.304,0.069,0.628,0,0.696,1.001
99926101.3,548,-40.657722,-19.931946,Class3,34.7303636,3-High Elevation,777.6147979,Bahia coastal forests,Atlantic Forests,0.536174664,50200,63210,1036,0,114446,0.439,0.552,0.009,0,0.561,1
99926101.3,13006,-40.23337,-14.686888,Class3,32.08544742,3-High Elevation,777.8470854,Bahia coastal forests,Atlantic Forests,0.580410849,45779,68456,0,0,114235,0.401,0.599,0,0,0.599,1
99926101.3,7055,-40.788343,-20.318646,Class3,40.5583903,3-High Elevation,777.8731012,Bahia coastal forests,Atlantic Forests,0.517846748,54353,59589,501,0,114443,0.475,0.521,0.004,0,0.525,1
99926101.3,6249,-46.740452,-23.77734,Class2,12.78604296,3-High Elevation,778.1113082,Serra do Mar coastal forests,Atlantic Forests,0.512114668,57472,26349,30415,0,114236,0.503,0.231,0.266,0,0.497,1
99926101.3,11131,-49.86759,-16.104388,Class1,8.260212687,3-High Elevation,778.1117777,Alto Paraná Atlantic forests,Atlantic Forests,0.898797823,17920,96104,212,0,114236,0.157,0.841,0.002,0,0.843,1
99926101.3,6787,-41.212102,-15.458204,Class1,8.029357741,3-High Elevation,778.421971,Bahia interior forests,Atlantic Forests,0.357857529,80868,32059,1311,0,114238,0.708,0.281,0.011,0,0.292,1
99926101.3,6845,-42.341716,-18.619593,Class3,35.05575252,3-High Elevation,778.4313644,Bahia interior forests,Atlantic Forests,0.5536808,46483,67563,189,0,114235,0.407,0.591,0.002,0,0.593,1
99926101.3,6652,-46.558664,-23.671643,Class1,8.924339138,3-High Elevation,778.6264282,Serra do Mar coastal forests,Atlantic Forests,0.993428101,357,34,113845,0,114236,0.003,0,0.997,0,0.997,1
99926101.3,4489,-43.093564,-19.996911,Class3,29.63541552,3-High Elevation,778.797893,Bahia interior forests,Atlantic Forests,0.75657595,26660,87315,261,0,114236,0.233,0.764,0.002,0,0.767,0.999
99926101.3,9562,-46.196007,-23.459689,Class3,22.83669859,3-High Elevation,778.8637974,Serra do Mar coastal forests,Atlantic Forests,0.398226729,67627,38737,5720,2152,114236,0.592,0.339,0.05,0.019,0.408,1
99926101.3,6043,-44.168478,-12.703514,Class1,7.570881425,3-High Elevation,778.8777811,Atlantic dry forests,Atlantic Dry Forests,0.333802948,79604,34632,0,0,114236,0.697,0.303,0,0,0.303,1
99926101.3,207,-40.936332,-11.598373,Class2,12.77561728,3-High Elevation,778.9596901,Atlantic dry forests,Atlantic Dry Forests,0.277552811,89230,25007,0,0,114237,0.781,0.219,0,0,0.219,1
99926101.3,3232,-51.383386,-27.787679,Class2,13.32206613,3-High Elevation,779.4304117,Araucaria moist forests,Atlantic Forests,0.669450631,54942,59294,0,0,114236,0.481,0.519,0,0,0.519,1
99926101.3,2286,-51.238064,-27.043364,Class3,23.30631036,3-High Elevation,779.4662084,Araucaria moist forests,Atlantic Forests,0.715563204,36101,75518,2617,0,114236,0.316,0.661,0.023,0,0.684,1
99926101.3,1438,-51.54339,-28.348348,Class2,12.58722776,3-High Elevation,779.4732875,Araucaria moist forests,Atlantic Forests,0.71825437,38733,75503,0,0,114236,0.339,0.661,0,0,0.661,1
99926101.3,6088,-40.774653,-20.410216,Class3,40.14558242,3-High Elevation,779.502661,Bahia coastal forests,Atlantic Forests,0.414815627,65519,47955,761,0,114235,0.574,0.42,0.007,0,0.426,1.001
99926101.3,7963,-52.104432,-25.884153,Class2,19.93422268,3-High Elevation,779.5132063,Araucaria moist forests,Atlantic Forests,0.537377146,53954,60282,0,0,114236,0.472,0.528,0,0,0.528,1
99926101.3,4096,-41.55964,-16.903105,Class3,20.53829672,3-High Elevation,779.6276074,Bahia interior forests,Atlantic Forests,0.411334953,75257,38979,0,0,114236,0.659,0.341,0,0,0.341,1
99926101.3,9531,-41.661452,-16.16464,Class3,22.8577596,3-High Elevation,779.7346838,Bahia interior forests,Atlantic Forests,0.487986772,67043,47194,0,0,114237,0.587,0.413,0,0,0.413,1
99926101.3,10045,-50.32521,-26.076505,Class1,6.584812269,3-High Elevation,779.7630696,Araucaria moist forests,Atlantic Forests,0.651728618,38799,72897,2540,0,114236,0.34,0.638,0.022,0,0.66,1
99926101.3,8319,-41.442193,-15.107751,Class2,13.08338902,3-High Elevation,780.0632655,Bahia interior forests,Atlantic Forests,0.376892901,78344,35806,85,0,114235,0.686,0.313,0.001,0,0.314,1
99926101.3,4290,-42.355395,-17.828086,Class3,33.90667682,3-High Elevation,780.2198268,Bahia interior forests,Atlantic Forests,0.576373422,41260,72976,0,0,114236,0.361,0.639,0,0,0.639,1
99926101.3,7686,-43.533525,-20.967051,Class3,23.11699616,3-High Elevation,780.2869622,Bahia interior forests,Atlantic Forests,0.800681661,24308,89639,287,0,114234,0.213,0.785,0.003,0,0.787,1.001
99926101.3,664,-52.568101,-26.317748,Class2,13.31776375,3-High Elevation,780.413773,Araucaria moist forests,Atlantic Forests,0.822385991,21254,90380,2603,0,114237,0.186,0.791,0.023,0,0.814,1
99926101.3,7789,-41.160371,-15.828136,Class3,23.34673112,3-High Elevation,780.4561975,Bahia interior forests,Atlantic Forests,0.10243388,101373,12863,0,0,114236,0.887,0.113,0,0,0.113,1
99926101.3,238,-49.10772,-27.623674,Class3,25.56463735,3-High Elevation,780.4795483,Araucaria moist forests,Atlantic Forests,0.377311534,68706,45245,285,0,114236,0.601,0.396,0.002,0,0.399,0.999
99926101.3,3000,-50.88577,-25.137199,Class2,15.92532071,3-High Elevation,780.502947,Araucaria moist forests,Atlantic Forests,0.653837717,38460,75985,0,0,114445,0.336,0.664,0,0,0.664,1
99926101.3,2945,-52.285578,-24.55622,Class2,12.3293279,3-High Elevation,780.5061477,Araucaria moist forests,Atlantic Forests,0.726227804,29332,81891,3222,0,114445,0.256,0.716,0.028,0,0.744,1
99926101.3,6774,-46.085205,-23.589869,Class2,12.24488393,3-High Elevation,780.554004,Serra do Mar coastal forests,Atlantic Forests,0.611890059,44720,61335,8118,63,114236,0.391,0.537,0.071,0.001,0.609,1
99926101.3,6369,-49.605205,-25.300012,Class3,28.94139312,3-High Elevation,780.6296338,Araucaria moist forests,Atlantic Forests,0.282131318,82165,30566,0,1503,114234,0.719,0.268,0,0.013,0.281,1
99926101.3,4197,-42.906304,-19.281264,Class3,46.01370143,3-High Elevation,780.6637147,Bahia interior forests,Atlantic Forests,0.319930822,74037,40172,0,26,114235,0.648,0.352,0,0,0.352,1
99926101.3,10151,-42.672367,-18.932356,Class3,42.33716175,3-High Elevation,780.8402051,Bahia interior forests,Atlantic Forests,0.480790646,53266,60887,81,0,114234,0.466,0.533,0.001,0,0.534,1
99926101.3,8628,-49.186264,-27.858964,Class3,27.17959735,3-High Elevation,780.8536197,Araucaria moist forests,Atlantic Forests,0.336364635,73429,40759,48,0,114236,0.643,0.357,0,0,0.357,1
99926101.3,436,-50.905319,-26.197933,Class1,8.586337097,3-High Elevation,780.9948523,Araucaria moist forests,Atlantic Forests,0.599753216,42538,70322,1538,48,114446,0.372,0.614,0.013,0,0.628,0.999
99926101.3,2096,-49.232652,-25.09424,Class3,34.96476219,3-High Elevation,781.0153282,Araucaria moist forests,Atlantic Forests,0.445311511,63062,51172,0,0,114234,0.552,0.448,0,0,0.448,1
99926101.3,5958,-42.23801,-20.749224,Class3,28.17937844,3-High Elevation,781.0226645,Bahia interior forests,Atlantic Forests,0.8487295,14961,97557,1928,0,114446,0.131,0.852,0.017,0,0.869,1
99926101.3,7701,-47.252428,-23.490626,Class2,20.02781434,3-High Elevation,781.0551571,Serra do Mar coastal forests,Atlantic Forests,0.674453331,39687,57173,17079,298,114237,0.347,0.5,0.15,0.003,0.653,1
99926101.3,9741,-43.389749,-19.885713,Class3,22.95116121,3-High Elevation,781.0881117,Bahia interior forests,Atlantic Forests,0.39978741,64218,25556,150,24311,114235,0.562,0.224,0.001,0.213,0.438,1
99926101.3,1442,-48.443072,-23.108592,Class2,15.60197117,3-High Elevation,781.1874417,Alto Paraná Atlantic forests,Atlantic Forests,0.737465939,30779,79536,3920,0,114235,0.269,0.696,0.034,0,0.731,0.999
99926101.3,7275,-45.994685,-23.536713,Class2,17.90109401,3-High Elevation,781.3262348,Serra do Mar coastal forests,Atlantic Forests,0.625216181,41440,68054,4951,0,114445,0.362,0.595,0.043,0,0.638,1
99926101.3,9303,-51.079935,-25.146682,Class2,11.16755272,3-High Elevation,781.3914687,Araucaria moist forests,Atlantic Forests,0.735002573,28735,85671,40,0,114446,0.251,0.749,0,0,0.749,1
99926101.3,4603,-51.639892,-28.398764,Class2,13.44018889,3-High Elevation,781.4193622,Araucaria moist forests,Atlantic Forests,0.765237858,28605,83807,1823,0,114235,0.25,0.734,0.016,0,0.75,1
99926101.3,12739,-40.549515,-15.006543,Class3,35.1013772,3-High Elevation,781.712577,Bahia coastal forests,Atlantic Forests,0.615505969,40062,73623,553,0,114238,0.351,0.644,0.005,0,0.649,1
99926101.3,4755,-50.534952,-25.902955,Class1,6.98020983,3-High Elevation,781.7563498,Araucaria moist forests,Atlantic Forests,0.435025055,63090,51356,0,0,114446,0.551,0.449,0,0,0.449,1
99926101.3,2978,-50.433725,-25.943855,Class1,6.938633794,3-High Elevation,781.7732901,Araucaria moist forests,Atlantic Forests,0.584401232,49440,64566,230,0,114236,0.433,0.565,0.002,0,0.567,1
99926101.3,8871,-43.366122,-20.069331,Class2,19.55708189,3-High Elevation,781.856252,Bahia interior forests,Atlantic Forests,0.596272925,45574,66358,1653,860,114445,0.398,0.58,0.014,0.008,0.602,1
99926101.3,1192,-49.773589,-16.14541,Class1,6.749416851,3-High Elevation,782.0804045,Alto Paraná Atlantic forests,Atlantic Forests,0.868757171,21938,92297,0,0,114235,0.192,0.808,0,0,0.808,1
99926101.3,2685,-48.667766,-24.875905,Class3,39.04005436,3-High Elevation,782.1576013,Serra do Mar coastal forests,Atlantic Forests,0.023714715,111404,2834,0,0,114238,0.975,0.025,0,0,0.025,1
99926101.3,1215,-51.073141,-17.103243,Class1,3.781950132,3-High Elevation,782.1808305,Alto Paraná Atlantic forests,Atlantic Forests,0.783234068,29453,84991,0,0,114444,0.257,0.743,0,0,0.743,1
99926101.3,1248,-50.702557,-26.280088,Class1,8.115261321,3-High Elevation,782.2675502,Araucaria moist forests,Atlantic Forests,0.694469988,33752,80199,283,0,114234,0.295,0.702,0.002,0,0.705,0.999
99926101.3,8073,-42.697309,-19.446833,Class3,44.75892152,3-High Elevation,782.4819918,Bahia interior forests,Atlantic Forests,0.459536524,52983,61104,148,0,114235,0.464,0.535,0.001,0,0.536,1
99926101.3,6448,-43.632928,-20.929846,Class3,21.14349747,3-High Elevation,782.4840318,Bahia interior forests,Atlantic Forests,0.785604616,24692,88900,645,0,114237,0.216,0.778,0.006,0,0.784,1
99926101.3,342,-40.906427,-15.047597,Class2,9.759030961,3-High Elevation,782.7100719,Bahia interior forests,Atlantic Forests,0.593487156,44896,69083,257,0,114236,0.393,0.605,0.002,0,0.607,1
99926101.3,2112,-51.376854,-27.879605,Class2,10.03672893,3-High Elevation,782.7461032,Araucaria moist forests,Atlantic Forests,0.670848273,51752,62694,0,0,114446,0.452,0.548,0,0,0.548,1
99926101.3,3188,-50.474608,-24.148606,Class2,18.87539807,3-High Elevation,782.7684337,Araucaria moist forests,Atlantic Forests,0.619958325,40954,73283,0,0,114237,0.359,0.641,0,0,0.641,1
99926101.3,12041,-36.426478,-8.885775,Class2,11.38107077,3-High Elevation,782.9430131,Pernambuco interior forests,Atlantic Forests,0.740796457,17742,76210,20493,0,114445,0.155,0.666,0.179,0,0.845,1
99926101.3,4894,-47.306305,-23.909946,Class3,28.28252801,3-High Elevation,782.972272,Serra do Mar coastal forests,Atlantic Forests,0.087660393,105461,8986,0,0,114447,0.921,0.079,0,0,0.079,1
99926101.3,6326,-44.26175,-12.665229,Class1,2.951404934,3-High Elevation,783.1966579,Atlantic dry forests,Atlantic Dry Forests,0.377139627,73441,41004,0,0,114445,0.642,0.358,0,0,0.358,1
99926101.3,8631,-46.922546,-23.882852,Class3,20.97041411,3-High Elevation,783.2121482,Serra do Mar coastal forests,Atlantic Forests,0.180878706,94682,17403,2362,0,114447,0.827,0.152,0.021,0,0.173,1
99926101.3,621,-41.294567,-16.827454,Class3,22.87214599,3-High Elevation,783.2256887,Bahia interior forests,Atlantic Forests,0.464757839,59045,54773,93,323,114234,0.517,0.479,0.001,0.003,0.483,1
99926101.3,941,-51.892958,-24.631444,Class2,17.29957158,3-High Elevation,783.3034994,Araucaria moist forests,Atlantic Forests,0.742550786,27769,86437,29,0,114235,0.243,0.757,0,0,0.757,1
99926101.3,8120,-41.186272,-15.643217,Class1,7.817105698,3-High Elevation,783.3093158,Bahia interior forests,Atlantic Forests,0.316587366,76870,37575,0,0,114445,0.672,0.328,0,0,0.328,1
99926101.3,9215,-43.197802,-18.471564,Class3,25.79839356,3-High Elevation,783.5844464,Bahia interior forests,Atlantic Forests,0.528358713,54408,60038,0,0,114446,0.475,0.525,0,0,0.525,1
99926101.3,411,-41.653705,-15.553857,Class1,6.884363974,3-High Elevation,783.7725555,Bahia interior forests,Atlantic Forests,0.324146251,80875,33571,0,0,114446,0.707,0.293,0,0,0.293,1
99926101.3,11854,-50.419429,-26.127471,Class1,7.496486237,3-High Elevation,783.8138803,Araucaria moist forests,Atlantic Forests,0.65346685,38263,67967,8004,0,114234,0.335,0.595,0.07,0,0.665,1
99926101.3,1341,-50.310737,-26.260119,Class1,6.759471354,3-High Elevation,784.168295,Araucaria moist forests,Atlantic Forests,0.501982554,57890,56209,137,0,114236,0.507,0.492,0.001,0,0.493,1
99926101.3,1624,-50.932818,-24.494439,Class3,21.82195917,3-High Elevation,784.2594573,Araucaria moist forests,Atlantic Forests,0.772994261,24071,90320,55,0,114446,0.21,0.789,0,0,0.79,0.999
99926101.3,7624,-45.959415,-21.267665,Class2,10.03191414,3-High Elevation,784.3141299,Alto Paraná Atlantic forests,Atlantic Forests,0.539177971,53058,60992,186,0,114236,0.464,0.534,0.002,0,0.536,1
99926101.3,492,-52.349073,-26.677376,Class2,17.29422527,3-High Elevation,784.3245468,Araucaria moist forests,Atlantic Forests,0.840318553,16809,96581,846,0,114236,0.147,0.845,0.007,0,0.853,0.999
99926101.3,4050,-50.746502,-24.392977,Class2,16.59726124,3-High Elevation,784.3483023,Araucaria moist forests,Atlantic Forests,0.685175812,34014,79840,384,0,114238,0.298,0.699,0.003,0,0.702,1
99926101.3,1491,-53.028274,-25.138399,Class2,15.01497964,3-High Elevation,784.419235,Araucaria moist forests,Atlantic Forests,0.757531531,26243,84731,3262,0,114236,0.23,0.742,0.029,0,0.77,1.001
99926101.3,4956,-51.42237,-27.236248,Class3,26.31584398,3-High Elevation,784.4299614,Araucaria moist forests,Atlantic Forests,0.647783833,37532,75815,1098,0,114445,0.328,0.662,0.01,0,0.672,1
99926101.3,1962,-51.178036,-23.769095,Class2,11.70821978,3-High Elevation,784.4569734,Araucaria moist forests,Atlantic Forests,0.877083755,13411,100634,189,0,114234,0.117,0.881,0.002,0,0.883,1
99926101.3,8137,-51.530721,-27.102902,Class3,23.43785209,3-High Elevation,784.7569426,Araucaria moist forests,Atlantic Forests,0.620938963,39306,74883,47,0,114236,0.344,0.656,0,0,0.656,1
99926101.3,10489,-50.716448,-26.096443,Class1,8.354012096,3-High Elevation,784.8596968,Araucaria moist forests,Atlantic Forests,0.716435791,31949,82243,44,0,114236,0.28,0.72,0,0,0.72,1
99926101.3,6007,-46.175802,-23.642978,Class2,13.3939294,3-High Elevation,784.8995384,Serra do Mar coastal forests,Atlantic Forests,0.501417291,61568,49416,3252,0,114236,0.539,0.433,0.028,0,0.461,1
99926101.3,10639,-46.970324,-23.424447,Class3,23.58773764,3-High Elevation,784.9090421,Serra do Mar coastal forests,Atlantic Forests,0.562352366,52730,51329,8612,1565,114236,0.462,0.449,0.075,0.014,0.538,1
99926101.3,7193,-51.344046,-28.339336,Class1,9.17511526,3-High Elevation,784.9334926,Araucaria moist forests,Atlantic Forests,0.74314976,38594,75642,0,0,114236,0.338,0.662,0,0,0.662,1
99926101.3,10322,-43.526778,-21.754755,Class3,30.42707014,3-High Elevation,784.9791664,Bahia interior forests,Atlantic Forests,0.796865114,23218,90439,579,0,114236,0.203,0.792,0.005,0,0.797,1
99926101.3,3468,-52.128755,-27.036799,Class3,28.11274243,3-High Elevation,785.0069908,Araucaria moist forests,Atlantic Forests,0.647392309,38855,73409,2181,0,114445,0.34,0.641,0.019,0,0.66,1
99926101.3,12235,-50.966107,-25.371519,Class2,10.58791314,3-High Elevation,785.4928728,Araucaria moist forests,Atlantic Forests,0.628371367,40895,73340,0,0,114235,0.358,0.642,0,0,0.642,1
99926101.3,4404,-45.431924,-23.400033,Class3,31.65179091,3-High Elevation,785.7176595,Serra do Mar coastal forests,Atlantic Forests,0.489884929,60744,52581,911,0,114236,0.532,0.46,0.008,0,0.468,1
99926101.3,5471,-46.357225,-23.749058,Class3,21.12950892,3-High Elevation,785.7184771,Serra do Mar coastal forests,Atlantic Forests,0.189272638,94389,11562,8285,0,114236,0.826,0.101,0.073,0,0.174,1
99926101.3,6666,-46.8218,-23.921785,Class2,15.60373321,3-High Elevation,785.7768459,Serra do Mar coastal forests,Atlantic Forests,0.20874671,93551,19011,1674,0,114236,0.819,0.166,0.015,0,0.181,1
99926101.3,8930,-46.727288,-22.991056,Class2,15.2311452,3-High Elevation,785.8689256,Serra do Mar coastal forests,Atlantic Forests,0.773568988,24558,81485,8193,0,114236,0.215,0.713,0.072,0,0.785,1
99926101.3,11117,-41.449799,-17.03161,Class3,34.03489722,3-High Elevation,785.8805473,Bahia interior forests,Atlantic Forests,0.519429025,57404,55820,603,410,114237,0.502,0.489,0.005,0.004,0.498,1
99926101.3,9252,-41.487161,-15.4417,Class1,6.801639646,3-High Elevation,786.0274925,Bahia interior forests,Atlantic Forests,0.28496828,88871,24990,0,375,114236,0.778,0.219,0,0.003,0.222,1
99926101.3,11411,-51.221006,-28.656665,Class2,10.22282208,3-High Elevation,786.3881687,Araucaria moist forests,Atlantic Forests,0.640828792,49817,64616,0,13,114446,0.435,0.565,0,0,0.565,1
99926101.3,11434,-43.209597,-18.379521,Class3,22.02386837,3-High Elevation,786.4406206,Bahia interior forests,Atlantic Forests,0.605444759,43616,70104,517,0,114237,0.382,0.614,0.005,0,0.618,1.001
99926101.3,8780,-44.133582,-13.785467,Class1,7.134081684,3-High Elevation,786.6672493,Atlantic dry forests,Atlantic Dry Forests,0.199517446,88919,25316,0,0,114235,0.778,0.222,0,0,0.222,1
99926101.3,11531,-43.038185,-18.269619,Class3,26.69447345,3-High Elevation,786.7325261,Bahia interior forests,Atlantic Forests,0.396433181,72153,40717,1366,0,114236,0.632,0.356,0.012,0,0.368,1
99926101.3,908,-50.520813,-26.086577,Class1,8.108716031,3-High Elevation,786.8430281,Araucaria moist forests,Atlantic Forests,0.715610184,30579,83610,46,0,114235,0.268,0.732,0,0,0.732,1
99926101.3,858,-52.433223,-26.911127,Class2,17.41128,3-High Elevation,786.9002368,Araucaria moist forests,Atlantic Forests,0.797496119,22674,78035,13737,0,114446,0.198,0.682,0.12,0,0.802,1
99926101.3,190,-41.589633,-19.33378,Class3,40.14575431,3-High Elevation,786.955142,Bahia interior forests,Atlantic Forests,0.69430384,33103,81132,0,0,114235,0.29,0.71,0,0,0.71,1
99926101.3,10649,-43.138576,-18.931528,Class3,35.77549047,3-High Elevation,787.0642282,Bahia interior forests,Atlantic Forests,0.460754539,61768,52469,0,0,114237,0.541,0.459,0,0,0.459,1
99926101.3,7237,-51.231463,-27.135239,Class3,25.3210507,3-High Elevation,787.0836731,Araucaria moist forests,Atlantic Forests,0.642690828,43257,68635,2343,0,114235,0.379,0.601,0.021,0,0.621,1.001
99926101.3,4758,-41.577765,-16.108678,Class3,24.07697142,3-High Elevation,787.1330254,Bahia interior forests,Atlantic Forests,0.356563773,83832,30614,0,0,114446,0.733,0.267,0,0,0.267,1
99926101.3,1840,-51.581828,-27.796645,Class2,13.85274613,3-High Elevation,787.3422838,Araucaria moist forests,Atlantic Forests,0.726043345,34194,77505,2536,0,114235,0.299,0.678,0.022,0,0.701,0.999
99926101.3,870,-50.303484,-26.351929,Class1,6.743879158,3-High Elevation,787.3438373,Araucaria moist forests,Atlantic Forests,0.661377134,38627,72950,2660,0,114237,0.338,0.639,0.023,0,0.662,1
99926101.3,10292,-45.633371,-23.323625,Class3,29.82414548,3-High Elevation,787.3608289,Serra do Mar coastal forests,Atlantic Forests,0.569767834,50566,63670,0,0,114236,0.443,0.557,0,0,0.557,1
99926101.3,10784,-46.548817,-23.7633,Class2,15.38282691,3-High Elevation,787.4216939,Serra do Mar coastal forests,Atlantic Forests,0.433969427,62500,9130,42606,0,114236,0.547,0.08,0.373,0,0.453,1
99926101.3,2774,-52.865003,-26.283296,Class2,11.26762883,3-High Elevation,787.4523247,Araucaria moist forests,Atlantic Forests,0.735452955,28641,85753,53,0,114447,0.25,0.749,0,0,0.75,0.999
99926101.3,6960,-51.721825,-27.203605,Class3,24.0132874,3-High Elevation,787.5562714,Araucaria moist forests,Atlantic Forests,0.655055469,36653,76081,1502,0,114236,0.321,0.666,0.013,0,0.679,1
99926101.3,2706,-50.972918,-27.952947,Class3,35.27663963,3-High Elevation,787.5923896,Araucaria moist forests,Atlantic Forests,0.218463177,94754,19483,0,0,114237,0.829,0.171,0,0,0.171,1
99926101.3,12178,-41.748974,-17.531335,Class3,33.57919907,3-High Elevation,787.6009537,Bahia interior forests,Atlantic Forests,0.477167467,56988,57248,0,0,114236,0.499,0.501,0,0,0.501,1
99926101.3,4567,-46.86996,-23.463414,Class2,20.01640251,3-High Elevation,787.6219743,Serra do Mar coastal forests,Atlantic Forests,0.667614331,38969,21721,52091,1455,114236,0.341,0.19,0.456,0.013,0.659,1
99926101.3,10738,-43.422189,-21.095876,Class3,29.72855422,3-High Elevation,787.637243,Bahia interior forests,Atlantic Forests,0.733269219,29918,84318,0,0,114236,0.262,0.738,0,0,0.738,1
99926101.3,859,-51.742764,-28.35715,Class2,17.52642136,3-High Elevation,787.917366,Araucaria moist forests,Atlantic Forests,0.730970077,30151,83449,637,0,114237,0.264,0.73,0.006,0,0.736,1
99926101.3,10920,-43.967173,-13.675206,Class1,6.3397382,3-High Elevation,787.9263005,Atlantic dry forests,Atlantic Dry Forests,0.102804211,100472,13764,0,0,114236,0.88,0.12,0,0,0.12,1
99926101.3,9355,-45.969493,-21.175851,Class2,10.27330062,3-High Elevation,788.0709967,Alto Paraná Atlantic forests,Atlantic Forests,0.527641158,53786,60160,290,0,114236,0.471,0.527,0.003,0,0.529,1.001
99926101.3,12679,-41.820525,-15.665816,Class1,5.74769804,3-High Elevation,788.1111616,Bahia interior forests,Atlantic Forests,0.307537858,82619,31203,246,168,114236,0.723,0.273,0.002,0.001,0.277,0.999
99926101.3,2388,-49.822183,-25.035509,Class3,23.00511655,3-High Elevation,788.3926263,Araucaria moist forests,Atlantic Forests,0.341046753,73263,39292,0,1681,114236,0.641,0.344,0,0.015,0.359,1
99926101.3,12791,-50.506631,-26.270206,Class1,6.912477547,3-High Elevation,788.5289435,Araucaria moist forests,Atlantic Forests,0.654861732,39388,73969,878,0,114235,0.345,0.648,0.008,0,0.655,1.001
99926101.3,4071,-42.994723,-20.033863,Class3,32.3639442,3-High Elevation,788.7573419,Bahia interior forests,Atlantic Forests,0.732241682,29458,84858,128,0,114444,0.257,0.741,0.001,0,0.743,0.999
99926101.3,5729,-50.317979,-26.168311,Class1,7.742313071,3-High Elevation,788.9532026,Araucaria moist forests,Atlantic Forests,0.557627133,48515,58481,7450,0,114446,0.424,0.511,0.065,0,0.576,1
99926101.3,7295,-41.799737,-17.162747,Class3,28.73665805,3-High Elevation,789.1133727,Bahia interior forests,Atlantic Forests,0.468069311,71442,43004,0,0,114446,0.624,0.376,0,0,0.376,1
99926101.3,5060,-43.54531,-20.875351,Class3,25.14994801,3-High Elevation,789.1357648,Bahia interior forests,Atlantic Forests,0.730796811,31823,82622,0,0,114445,0.278,0.722,0,0,0.722,1
99926101.3,7559,-45.588321,-20.357599,Class2,16.90863238,3-High Elevation,789.3675389,Bahia interior forests,Atlantic Forests,0.771457254,38581,65111,256,10288,114236,0.338,0.57,0.002,0.09,0.662,1
99926101.3,12246,-42.11804,-16.166529,Class2,13.46415938,3-High Elevation,789.4566527,Bahia interior forests,Atlantic Forests,0.518053587,65234,49018,194,0,114446,0.57,0.428,0.002,0,0.43,1
